author_id,tw_num,do_rt_num,get_rt_num
1264586400,1,0,1
1264730210,1,0,0
1265332538,1,1,0
1265464230,2,2,0
1265697422,2,2,0
126599757,1,1,0
126637570,1,0,0
126666601,3,3,0
1266859124,1,1,0
1266891648,1,0,0
1267565670,1,1,0
126758373,17,4,11
1267948406,1,1,0
1268958265,1,1,0
1269586116,1,1,0
127080300,1,0,0
1272358015,2,2,0
1272454735,1,1,0
1273010575,1,0,1
1273092397,1,1,0
1276123177,1,1,0
1276203865,1,1,0
1281192416,1,0,1
1281818911,1,1,0
1281930182,1,1,0
1281987872,1,1,0
1284292988,1,1,0
1284748195,1,1,0
1285647218,4,3,0
128578520,1,0,1
1288691947,1,1,0
1288828908,1,1,0
1289581219,1,1,0
1290301992,1,1,0
1290498072,1,1,0
129065921,1,1,0
1292037780,1,1,0
1292046026,1,1,0
129235890,2,0,4
1292580415,3,0,0
129271052,1,1,0
129314386,1,1,0
129364027,1,1,0
1295517943,1,1,0
1297002956,1,1,0
129949447,1,1,0
1299769218,1,0,0
1301159580,3,2,1
1303674536,2,1,0
1306304431,1,1,0
130639993,1,1,0
1308586231,4,0,4
1310569981,1,1,0
131205866,1,1,0
131326812,1,1,0
131361119,1,1,0
1314309738,1,1,0
1315554920,1,1,0
131781143,2,2,0
131873529,1,1,0
1318788516,1,1,0
131970415,1,1,0
1321492843,1,1,0
1321629762,1,0,1
132416162,1,1,0
1324903004,1,1,0
1325863291,2,2,0
1327160293,1,1,0
1327735346,1,1,0
132774626,1,0,1
1328158957,1,0,0
1329069787,3,3,0
1330259419,2,2,0
1331245213,1,1,0
1331652110,1,1,0
13324682,1,1,0
1332479737,1,1,0
133294380,1,1,0
133325325,2,2,0
1336094761,1,1,0
1338689466,1,1,0
1338932370,1,0,0
1339124106,1,1,0
13393052,1,0,0
1339495064,1,1,0
1339944438,1,1,0
134229245,2,2,0
1344688860,1,1,0
1345200818,1,0,1
1345518332,1,0,1
1345941733,1,1,0
1346009221,1,1,0
1346102112,1,1,0
1346914404,1,1,0
1347523380,1,0,1
1348228999,1,1,0
134846239,1,0,0
134850077,1,1,0
1348732255,2,2,0
1350351854,1,1,0
1352388895,1,1,0
1353145668,2,2,0
1354595803,1,1,0
1354740978,1,1,0
1354878175,1,0,1
1355024335,1,1,0
1355088920,1,1,0
135623999,1,0,1
1356354349,1,1,0
1356406826,1,1,0
1356464082,1,1,0
1357735184,1,1,0
135943803,1,1,0
1359561847,1,0,0
136057201,1,1,0
1363156836,1,1,0
136317730,2,2,0
1363297184,1,1,0
1363595460,3,3,0
136426984,1,1,0
1367531,1,0,0
1369459682,1,1,0
1369591021,1,1,0
1370345917,1,1,0
1370971824,2,2,0
1371167210,1,1,0
137145948,1,1,0
137222083,1,1,0
1372493532,1,1,0
1374607968,1,1,0
1375226216,1,1,0
1375609832,1,1,0
137600644,2,0,1
137623391,1,0,3
1376323016,1,1,0
137644518,1,1,0
1378058724,1,1,0
1379066754,2,0,3
1379288282,1,0,1
1380171,1,1,0
138057436,1,1,0
1382098238,1,1,0
138320520,1,1,0
1383296432,1,0,1
1384123903,1,1,0
138499329,1,1,0
13850422,1,0,0
1385652836,2,2,0
1386125294,1,1,0
138707415,1,1,0
13870942,1,0,1
138749160,1,0,0
1388366299,1,1,0
138889809,1,1,0
138892081,5,0,0
1389707664,5,5,0
139070462,6,6,0
139087428,1,1,0
139168308,1,1,0
139211767,1,1,0
1394072096,1,0,1
139408401,1,1,0
1394319536,1,1,0
139438330,1,1,0
1394791218,1,1,0
1395828162,1,0,0
139659661,1,1,0
139719874,1,1,0
1398042486,1,1,0
1398473348,1,1,0
1398644850,1,1,0
1398840546,1,1,0
1400169241,1,0,0
1400617332,1,1,0
1401048752,1,1,0
1401244394,1,1,0
1401281562,1,1,0
1401787668,1,1,0
1403085170,1,0,0
1403325440,1,1,0
14051381,1,1,0
140685353,4,2,2
1406921268,1,1,0
1407192332,2,2,0
1408231404,1,1,0
140831067,2,2,0
14084147,1,1,0
1408489530,1,1,0
140898168,1,0,1
1409489306,1,1,0
14097350,2,1,0
14101483,1,1,0
1412901271,1,1,0
14135350,1,1,0
14137559,1,1,0
1414004473,1,1,0
1414452644,1,1,0
141543992,1,0,1
141562287,1,1,0
1415657671,1,1,0
141641311,3,1,2
1417251,1,0,0
1417793336,1,0,1
1418050602,1,1,0
1418201310,1,1,0
142006245,1,0,0
14200865,1,1,0
1420353888,1,1,0
1420535665,1,1,0
142088047,1,1,0
1420981706,1,1,0
142260298,1,1,0
1423360542,1,1,0
1423486896,1,1,0
1424405210,1,1,0
1424608968,1,1,0
14260960,1,0,1
142650122,1,1,0
1426575151,1,1,0
1427032460,1,0,0
14276734,1,0,0
142834820,1,1,0
142968881,1,1,0
143031807,1,0,0
143035892,1,1,0
143065084,2,2,0
1430799638,1,1,0
1431261144,1,0,0
1431683617,1,1,0
14319091,1,1,0
14322409,1,0,1
14323769,2,0,0
1433941358,1,0,1
14352430,1,1,0
1436756683,1,1,0
143768861,1,1,0
1439300966,1,0,1
143987725,1,1,0
1440616824,1,1,0
1441743247,1,1,0
1442695026,5,0,3
1442940914,1,1,0
144442101,2,0,2
144471397,1,0,0
1445026742,1,1,0
1446040111,3,3,0
1447161560,1,1,0
1447605738,2,2,0
1449116216,1,1,0
144996299,1,0,0
1451405154,1,1,0
1451484558,1,1,0
1451721842,1,1,0
14528941,1,1,0
1453138303,3,3,0
1453478720,1,1,0
1455390018,1,1,0
145730953,1,1,0
1458318427,1,1,0
14594844,1,0,3
145965070,2,2,0
145991905,1,0,1
145992645,1,0,0
1460305141,1,1,0
146035896,1,1,0
14613185,5,2,3
14616390,1,1,0
14620090,1,1,0
1462586808,7,7,0
14629315,1,0,0
14637033,1,1,0
1464861043,18,18,0
146518467,5,0,2
1465216297,1,1,0
146608813,1,1,0
146659588,1,1,0
14667187,1,0,1
1468218920,1,1,0
146858597,1,1,0
146902972,1,0,0
146956665,1,1,0
1471615951,3,2,0
147202461,1,1,0
147228092,1,1,0
147247726,1,1,0
1473180673,1,0,1
147353331,1,1,0
14738561,1,0,0
147528633,52,21,36
1475692585,1,1,0
1475796312,4,0,2
1476028855,1,0,0
147690767,1,1,0
1477104236,1,0,0
1477474537,2,2,0
1478394204,1,0,1
1479375962,1,1,0
147982719,2,2,0
1480212992,1,0,1
148028035,4,1,2
14803530,1,1,0
1480522951,1,1,0
1481767212,1,1,0
1482457993,2,0,1
14834033,1,1,0
1483940124,1,0,0
1485058292,3,3,0
14862190,1,0,1
1486279688,1,0,1
148641197,1,0,0
148653311,3,0,1
1486535677,1,1,0
1486668450,1,1,0
1487174827,1,1,0
14875642,1,1,0
1487957258,1,0,1
1488468583,2,2,0
1488495162,1,1,0
1488812203,8,8,0
1489084344,1,1,0
1489345364,1,1,0
1489953578,1,0,1
149194172,1,1,0
149227781,1,0,0
1492727988,1,1,0
1493326255,2,2,0
1493827735,1,0,0
1493926051,25,9,9
1494034783,15,0,2
1495627645,1,1,0
1495747434,1,1,0
1496571493,1,0,0
1496588832,2,2,0
1497120968,1,1,0
1497670207,1,0,0
149800990,10,5,4
149826472,1,1,0
1498420508,1,1,0
149868391,1,1,0
1499149447,1,1,0
15016209,2,0,0
150335160,2,2,0
150345163,1,0,0
1504141922,1,1,0
15071547,1,1,0
1510500684,1,0,1
1511054377,1,0,1
1511914777,1,1,0
1512098724,1,1,0
1514154380,1,0,0
1514478289,2,2,0
1517377422,1,0,1
151807214,1,1,0
151897734,1,0,0
15193667,1,1,0
1519462446,1,1,0
1519601618,1,1,0
151984122,1,1,0
1520460799,4,4,0
152054762,1,1,0
1520578284,1,1,0
1520657059,1,1,0
1521634362,1,1,0
1521779352,2,2,0
1522123574,9,9,0
1522365534,1,1,0
1522390052,1,1,0
1522398122,1,1,0
1522467150,1,1,0
1522543759,1,1,0
1522701391,1,0,0
152275110,1,1,0
1522880556,1,1,0
1522896565,1,1,0
1522904762,1,1,0
1522936838,1,1,0
1523026884,1,1,0
1523105190,1,1,0
1523147154,1,1,0
1523403114,1,1,0
1523542447,3,2,1
1524787770,1,1,0
1526240240,1,1,0
15268664,1,1,0
152687079,1,1,0
1527090775,1,1,0
152720466,1,1,0
15274083,1,0,1
152755824,1,1,0
1528010881,1,0,2
1528072561,1,1,0
152852932,5,0,2
1528835406,7,7,0
15300388,1,0,1
1530736134,34,2,46
15314517,1,1,0
1531603904,1,1,0
15318242,1,0,1
1533339648,1,1,0
1534083702,1,1,0
15348883,1,0,1
153495064,1,1,0
1535007216,4,0,11
1535037000,1,1,0
153518138,1,1,0
1535221165,1,1,0
1536600704,1,0,1
1536657750,44,11,42
1536902654,1,1,0
1536973525,1,1,0
153749732,1,1,0
1537754658,1,1,0
1539095702,1,1,0
1539664645,1,0,0
1540276908,1,1,0
1540407535,1,1,0
154140901,2,0,1
1541746326,2,2,0
1541965728,1,1,0
1542280320,2,2,0
154238782,1,1,0
1542805482,1,0,1
1543396879,1,1,0
1543986138,1,0,0
154429186,1,1,0
1545592274,1,1,0
1545845916,2,2,0
1545985585,6,6,0
1546087988,1,0,0
1546194366,1,1,0
154624846,1,1,0
1546435116,4,4,0
154663998,1,1,0
1546826034,1,1,0
154726802,1,0,0
154737004,1,1,0
1547711376,1,1,0
1547724643,2,2,0
1547739618,1,1,0
1548331914,1,1,0
1549066418,2,2,0
1549087147,1,1,0
154922202,1,1,0
15498570,1,1,0
15502233,1,1,0
1550465708,1,1,0
1551013614,2,0,2
1551110480,1,1,0
1551617970,1,0,0
15528340,1,0,1
15536695,1,0,1
155477800,5,5,0
1555331312,1,1,0
1556018209,4,4,0
15563349,1,1,0
15563891,1,1,0
1557455222,2,2,0
1558384231,1,0,1
1558861508,2,1,1
155910701,1,1,0
15601508,1,1,0
1560228151,1,1,0
156147230,1,1,0
1561634388,6,0,5
1562972059,1,0,0
1563581490,2,2,0
1564272986,1,1,0
1564394012,1,1,0
1565008639,1,1,0
156518643,1,1,0
1565753588,1,1,0
1566572072,1,1,0
1566590941,1,1,0
1566816938,1,1,0
15669672,1,0,5
1567694065,1,1,0
156912564,2,0,2
1569194448,1,1,0
1569597343,1,1,0
1571866412,1,1,0
1571972904,1,1,0
157258326,4,4,0
157276786,1,0,0
157362942,1,0,0
15738333,1,0,1
157463086,1,1,0
15754281,1,0,0
1575521048,1,1,0
157634417,1,1,0
157649366,1,1,0
15772453,1,1,0
157735799,2,2,0
1577641159,1,1,0
1577827518,1,0,1
157784155,1,1,0
1578581329,1,0,0
1580389590,1,0,0
1580677057,3,3,0
1580758652,1,1,0
1581128899,1,1,0
1581462644,1,1,0
15833956,1,0,1
1583803736,1,0,1
1583865109,1,0,8
158591411,1,1,0
1586830278,1,1,0
1586971670,1,1,0
1587015122,1,1,0
1587848900,1,1,0
158803720,1,1,0
158830865,1,1,0
158844280,1,0,1
1588970821,1,1,0
1589387894,2,2,0
1589950688,1,0,1
159009432,1,1,0
1590459481,4,4,0
1591566259,1,1,0
1591646137,35,12,10
159285637,1,1,0
1593759032,1,1,0
159421615,1,1,0
1594377786,1,1,0
1594642194,1,0,1
159483882,1,0,1
15949854,1,1,0
1595803782,1,1,0
1596029779,1,0,1
159606927,1,1,0
159609723,1,1,0
15976705,1,0,0
1597706083,1,0,1
159851039,1,1,0
1598644159,1,0,0
15987245,1,0,0
1599580136,1,1,0
1599809624,1,1,0
160091435,1,0,1
1602790766,1,1,0
160400069,1,1,0
160498150,2,2,0
1605836610,38,1,41
1607528220,1,1,0
1607687341,1,1,0
1608460536,1,1,0
160872236,1,1,0
1609037767,1,0,1
160979487,1,0,1
16106524,1,1,0
16106584,2,0,2
1610780311,1,1,0
1610785728,7,1,3
1612381057,6,6,0
161243650,1,0,0
1612577630,1,0,0
1613202594,1,1,0
1613510059,1,1,0
1613929118,1,1,0
1615788481,1,0,1
161600597,4,1,0
1616294354,1,1,0
161685142,2,1,1
16171897,1,1,0
1618325365,1,1,0
1618946898,1,1,0
161928267,1,1,0
1620383251,1,0,0
16207323,1,1,0
162101556,1,1,0
1621169875,2,1,0
1621385202,2,2,0
1621402525,1,1,0
1621411166,1,1,0
162162267,1,1,0
1621871892,1,0,0
162250196,1,0,0
162301746,2,1,0
1623758647,1,0,0
162427574,2,0,4
1624355546,1,1,0
1625104998,1,1,0
162512345,1,1,0
162514125,5,2,2
1625300959,1,0,1
162575717,2,2,0
1626294277,1,0,1
16267655,1,1,0
16275754,1,1,0
1627708843,2,0,2
1628552390,2,0,0
16312576,1,0,0
1631684809,1,1,0
1631841212,2,2,0
1632669680,1,0,0
1633299391,1,0,0
16335102,1,1,0
163426868,1,1,0
16343974,1,0,1
163450529,1,0,1
163535738,1,0,1
1636647409,1,1,0
1636710595,2,2,0
16373550,1,1,0
1638231860,1,0,0
163826271,1,1,0
1638435462,1,1,0
1639281434,1,1,0
1640929196,1,0,4
164096852,1,1,0
1641042648,1,1,0
1641619117,1,1,0
164214064,1,1,0
164427371,1,0,1
16450389,1,1,0
1645760329,1,1,0
1645794463,1,0,0
16461205,1,1,0
16476840,1,1,0
1647839894,1,1,0
1648165171,1,1,0
16481904,1,1,0
1648549070,1,0,1
164871777,1,0,0
1648905578,3,3,0
165041796,1,1,0
1651758348,1,1,0
165179374,1,0,1
1652453844,1,0,0
1652541,1,0,0
165371594,1,0,2
1653895818,1,0,0
165428443,4,2,2
165498402,1,0,1
1655291706,1,1,0
1655334710,1,1,0
1655470728,1,0,1
1656400596,1,1,0
1656655387,1,1,0
16592046,1,1,0
166067412,1,1,0
1661998495,1,0,0
1662858966,1,1,0
16632562,1,1,0
1663405717,1,0,0
1664919534,1,1,0
1665499566,1,1,0
1665795008,1,1,0
1667026417,1,0,0
1667064745,1,1,0
166933735,1,1,0
1670366851,5,0,4
1671432889,1,1,0
1671669630,1,1,0
1672726728,1,1,0
167322189,1,0,1
1673316938,2,0,2
167416267,1,0,1
167419280,1,0,1
167426621,1,1,0
1674315427,2,0,2
1675471921,5,0,3
1675712748,1,1,0
1676922036,1,0,0
1676996594,1,1,0
167796141,1,1,0
1678968522,1,1,0
1679214355,1,1,0
16818036,1,0,0
1681978884,1,1,0
168201626,1,0,0
16829397,1,1,0
1683198074,1,1,0
1683287965,1,1,0
168447977,1,0,1
1685460432,1,1,0
1685714281,1,1,0
16857872,1,1,0
1686002125,1,1,0
16860945,1,0,0
1686628134,1,1,0
1687914992,2,2,0
1689634327,1,1,0
1689920359,1,0,0
169028838,2,2,0
1690876802,1,1,0
1691236458,1,1,0
169172894,1,0,0
1692360356,3,3,0
1693204141,1,1,0
1694084166,1,1,0
169586755,1,1,0
1696233198,1,1,0
1696302200,1,1,0
1696342027,1,0,0
1697195528,1,1,0
1700283360,1,1,0
1701051644,1,1,0
17013467,1,1,0
1703057576,1,0,0
1704331050,2,2,0
170440777,1,1,0
1705062018,1,0,1
1705187772,1,1,0
1705289491,3,3,0
17061263,1,0,1
1706876173,1,1,0
17078146,1,1,0
1708881122,1,1,0
17093305,1,1,0
1709364985,1,0,0
1709675520,1,1,0
17107705,1,1,0
171203334,1,1,0
1712386268,1,1,0
17141268,1,0,1
17142064,1,0,1
17148456,1,1,0
1715200176,1,1,0
1715220325,4,3,1
1716664644,1,1,0
1716958418,1,1,0
1717446798,1,1,0
17187080,1,1,0
172021095,1,0,1
172069799,1,1,0
1722213830,1,0,1
1723240146,5,5,0
172373894,1,1,0
1723810262,1,1,0
1723853089,1,1,0
1723857570,1,0,1
172426599,2,2,0
1726306548,1,1,0
1726761056,1,1,0
17274898,1,1,0
172773231,1,0,0
1728451099,46,0,41
172852480,1,0,1
1731656120,2,2,0
17325149,1,0,0
173315794,2,0,0
1735682882,1,1,0
1736108306,1,1,0
17367879,1,1,0
173816046,1,1,0
17382639,1,1,0
174244503,1,1,0
174258344,1,1,0
174803356,1,1,0
17494767,1,1,0
174950408,1,1,0
175032813,1,1,0
175243720,1,1,0
17537467,1,1,0
17582486,1,0,0
175850071,1,1,0
176081285,1,1,0
176087555,1,1,0
1762098631,1,1,0
176306447,1,1,0
17644373,1,1,0
17648282,1,0,0
176591928,1,0,0
176678019,1,1,0
17686264,1,1,0
177055177,1,1,0
177092966,1,1,0
17713693,1,1,0
177154495,1,1,0
177352139,6,2,3
177522318,2,2,0
17754799,1,1,0
1777182511,1,1,0
178124513,1,0,0
17819386,1,1,0
17839398,1,0,0
17843373,1,0,0
17909913,1,0,0
179130623,8,2,7
17915515,1,1,0
179368781,1,1,0
179442187,1,0,0
17957274,1,1,0
179654963,1,1,0
17980523,1,0,1
179891691,18,0,8
179903571,3,3,0
17995040,2,0,2
180091976,3,3,0
180111748,1,1,0
180113275,71,7,76
180131554,11,11,0
18020666,1,1,0
18035760,1,1,0
180362144,2,1,0
180398404,1,1,0
180416575,2,0,0
18052474,1,0,0
180542862,1,1,0
18066027,1,1,0
180984922,4,4,0
18118505,3,0,4
1812179905,1,1,0
18146110,1,1,0
18153293,1,1,0
181762347,1,1,0
182366037,1,1,0
18244358,1,0,1
1827734442,2,2,0
182878105,1,1,0
18296251,1,1,0
182981546,3,3,0
18324068,2,2,0
183339683,1,0,1
18336239,1,0,1
183411039,1,1,0
183457466,1,1,0
18365494,1,1,0
1839504895,1,1,0
184015321,1,1,0
18412711,3,3,0
1842448256,1,1,0
184460759,1,1,0
184465244,2,2,0
18479878,1,1,0
184820849,3,3,0
184909051,1,0,1
18492571,1,1,0
184926151,1,0,0
184963700,1,1,0
1849922660,1,1,0
185034929,1,1,0
185192570,1,0,1
1852557824,1,0,1
1852708280,1,1,0
1852816537,1,0,1
1854120540,2,2,0
1855107150,1,1,0
18553881,1,1,0
1855907474,1,1,0
185620139,1,1,0
185638609,1,1,0
185664815,1,1,0
1859382319,1,1,0
185998000,4,4,0
1860213318,1,0,0
18602626,1,1,0
1860439752,1,1,0
1862298559,1,0,0
186237434,1,0,0
186312186,1,1,0
1863145748,2,2,0
186386857,1,0,0
1864102783,1,1,0
18643437,12,0,14
1864414046,2,1,0
186475809,1,1,0
1865237108,1,1,0
186733984,1,0,3
1868480474,1,1,0
186884232,1,1,0
18726975,1,1,0
187278944,1,1,0
1873548374,2,2,0
187452947,4,0,5
18785821,1,1,0
1880640066,14,0,15
1882225081,2,1,0
1884074250,1,1,0
18856867,1,0,1
1885772240,1,1,0
1886151584,12,0,6
18863455,1,1,0
188681444,1,1,0
1888267922,3,1,0
188885242,1,1,0
1889899296,5,1,7
1889970884,1,1,0
18900675,1,1,0
1890374100,1,1,0
18927538,1,0,0
189331159,1,1,0
1893836046,1,1,0
18956212,1,0,1
1896666523,1,1,0
1897059398,1,1,0
189787848,1,1,0
18983869,1,1,0
1900016346,1,0,1
1900627662,1,1,0
190093478,1,1,0
190171522,18,0,2
19017675,2,0,2
1902634064,1,0,1
1904362783,1,1,0
1904893302,1,1,0
1905026599,1,1,0
19059966,1,1,0
19063025,25,0,5
19072060,1,0,0
1907943324,1,1,0
19080151,1,0,0
1909073906,1,1,0
1909462112,1,1,0
1909890530,3,2,0
19104802,2,2,0
1910979834,1,1,0
19110762,1,1,0
191156581,1,1,0
1912095728,1,0,1
1912866337,1,1,0
19135516,2,0,2
191409094,1,0,1
19141379,2,2,0
191638016,1,1,0
1917073543,1,0,1
1917731,1,0,0
1918564368,1,1,0
1918763520,1,1,0
1920009528,1,1,0
192010693,1,1,0
19213219,1,1,0
1921502575,1,1,0
1921745586,1,1,0
